Число вершин,Число рёбер,Диаметр,Радиус,Число компонент связности,Цикломатическое число,Максимальная степень вершины,Минимальная степень вершины,Среднее значение степеней вершин,Медиана значений степеней вершин,Мода значений степеней вершин,Хроматическое число,Планарность,Регулярный
33.0,34.0,,,9.0,10.0,6.0,0.0,2.0606060606060606,2.0,1.0,3.0,False,False
45.0,926.0,2.0,2.0,1.0,882.0,43.0,37.0,41.15555555555556,41.0,42.0,27.0,False,False
75.0,1106.0,2.0,2.0,1.0,1032.0,39.0,22.0,29.493333333333332,29.0,30.0,15.0,False,False
15.0,69.0,2.0,2.0,1.0,55.0,12.0,5.0,9.2,9.0,9.0,7.0,False,False
92.0,2807.0,2.0,2.0,1.0,2716.0,71.0,51.0,61.02173913043478,61.0,59.0,26.0,False,False
33.0,498.0,2.0,1.0,1.0,466.0,32.0,27.0,30.181818181818183,30.0,30.0,22.0,False,False
30.0,190.0,3.0,2.0,1.0,161.0,17.0,7.0,12.666666666666666,13.0,13.0,8.0,False,False
73.0,136.0,,,2.0,65.0,9.0,1.0,3.7260273972602738,3.0,1.0,5.0,False,False
56.0,1093.0,2.0,2.0,1.0,1038.0,46.0,27.0,39.035714285714285,39.0,41.0,20.0,False,False
34.0,467.0,2.0,2.0,1.0,434.0,32.0,23.0,27.470588235294116,27.0,26.0,17.0,False,False
66.0,244.0,4.0,3.0,1.0,179.0,14.0,2.0,7.393939393939394,7.0,7.0,6.0,False,False
35.0,393.0,2.0,2.0,1.0,359.0,27.0,16.0,22.457142857142856,23.0,24.0,12.0,False,False
27.0,308.0,2.0,2.0,1.0,282.0,25.0,20.0,22.814814814814813,23.0,23.0,14.0,False,False
43.0,569.0,2.0,2.0,1.0,527.0,35.0,19.0,26.46511627906977,27.0,28.0,15.0,False,False
73.0,273.0,4.0,3.0,1.0,201.0,13.0,2.0,7.47945205479452,8.0,8.0,6.0,False,False
57.0,1234.0,2.0,2.0,1.0,1178.0,53.0,35.0,43.29824561403509,43.0,44.0,21.0,False,False
42.0,606.0,2.0,2.0,1.0,565.0,36.0,20.0,28.857142857142858,28.0,28.0,18.0,False,False
40.0,82.0,4.0,3.0,1.0,43.0,9.0,2.0,4.1,4.0,5.0,4.0,False,False
11.0,18.0,3.0,3.0,1.0,8.0,4.0,2.0,3.272727272727273,3.0,4.0,3.0,False,False
40.0,525.0,2.0,2.0,1.0,486.0,31.0,21.0,26.25,27.0,28.0,14.0,False,False
43.0,64.0,,,5.0,26.0,8.0,0.0,2.9767441860465116,3.0,3.0,4.0,False,False
64.0,1596.0,2.0,2.0,1.0,1533.0,57.0,42.0,49.875,50.0,50.0,26.0,False,False
95.0,1557.0,2.0,2.0,1.0,1463.0,46.0,23.0,32.77894736842105,32.0,32.0,15.0,False,False
81.0,1762.0,2.0,2.0,1.0,1682.0,53.0,34.0,43.50617283950617,44.0,45.0,19.0,False,False
19.0,117.0,2.0,2.0,1.0,99.0,16.0,9.0,12.31578947368421,13.0,14.0,8.0,False,False
19.0,57.0,3.0,2.0,1.0,39.0,11.0,2.0,6.0,6.0,5.0,5.0,False,False
42.0,846.0,2.0,1.0,1.0,805.0,41.0,38.0,40.285714285714285,40.0,41.0,33.0,False,False
26.0,108.0,3.0,2.0,1.0,83.0,13.0,4.0,8.307692307692308,9.0,9.0,6.0,False,False
70.0,797.0,2.0,2.0,1.0,728.0,36.0,13.0,22.771428571428572,23.0,24.0,12.0,False,False
87.0,1587.0,2.0,2.0,1.0,1501.0,45.0,26.0,36.48275862068966,37.0,36.0,18.0,False,False
58.0,514.0,3.0,2.0,1.0,457.0,28.0,9.0,17.724137931034484,17.0,16.0,11.0,False,False
61.0,1234.0,2.0,2.0,1.0,1174.0,47.0,32.0,40.459016393442624,41.0,41.0,19.0,False,False
90.0,901.0,3.0,2.0,1.0,812.0,31.0,10.0,20.022222222222222,20.0,20.0,10.0,False,False
33.0,331.0,2.0,2.0,1.0,299.0,24.0,15.0,20.060606060606062,21.0,22.0,12.0,False,False
9.0,31.0,2.0,1.0,1.0,23.0,8.0,6.0,6.888888888888889,7.0,7.0,7.0,False,False
38.0,192.0,3.0,2.0,1.0,155.0,16.0,5.0,10.105263157894736,9.0,9.0,7.0,False,False
89.0,95.0,,,15.0,21.0,5.0,0.0,2.134831460674157,2.0,2.0,3.0,False,False
18.0,105.0,2.0,2.0,1.0,88.0,14.0,8.0,11.666666666666666,12.0,12.0,9.0,False,False
22.0,176.0,2.0,2.0,1.0,155.0,19.0,12.0,16.0,16.0,16.0,11.0,False,False
31.0,126.0,3.0,2.0,1.0,96.0,13.0,3.0,8.129032258064516,8.0,9.0,6.0,False,False
31.0,343.0,2.0,2.0,1.0,313.0,25.0,18.0,22.129032258064516,23.0,23.0,13.0,False,False
27.0,51.0,5.0,3.0,1.0,25.0,7.0,1.0,3.7777777777777777,4.0,4.0,5.0,False,False
86.0,3448.0,2.0,1.0,1.0,3363.0,85.0,76.0,80.18604651162791,80.0,79.0,47.0,False,False
81.0,2209.0,2.0,2.0,1.0,2129.0,67.0,46.0,54.54320987654321,54.0,53.0,26.0,False,False
27.0,348.0,2.0,1.0,1.0,322.0,26.0,25.0,25.77777777777778,26.0,26.0,24.0,False,False
85.0,2741.0,2.0,2.0,1.0,2657.0,74.0,56.0,64.49411764705883,64.0,65.0,29.0,False,False
26.0,239.0,2.0,2.0,1.0,214.0,22.0,14.0,18.384615384615383,18.0,18.0,12.0,False,False
50.0,856.0,2.0,2.0,1.0,807.0,40.0,27.0,34.24,35.0,35.0,18.0,False,False
30.0,201.0,2.0,2.0,1.0,172.0,19.0,9.0,13.4,14.0,12.0,8.0,False,False
9.0,31.0,2.0,1.0,1.0,23.0,8.0,6.0,6.888888888888889,7.0,7.0,6.0,False,False
99.0,4204.0,2.0,2.0,1.0,4106.0,93.0,76.0,84.92929292929293,85.0,87.0,44.0,False,False
89.0,2486.0,2.0,2.0,1.0,2398.0,66.0,44.0,55.86516853932584,56.0,56.0,25.0,False,False
91.0,1353.0,2.0,2.0,1.0,1263.0,44.0,18.0,29.736263736263737,30.0,30.0,16.0,False,False
48.0,404.0,2.0,2.0,1.0,357.0,26.0,10.0,16.833333333333332,17.0,17.0,10.0,False,False
62.0,189.0,5.0,3.0,1.0,128.0,12.0,2.0,6.096774193548387,6.0,7.0,5.0,False,False
61.0,145.0,6.0,4.0,1.0,85.0,9.0,1.0,4.754098360655738,5.0,5.0,4.0,False,False
45.0,472.0,2.0,2.0,1.0,428.0,28.0,13.0,20.977777777777778,21.0,22.0,10.0,False,False
90.0,567.0,3.0,3.0,1.0,478.0,21.0,5.0,12.6,13.0,10.0,7.0,False,False
64.0,375.0,3.0,2.0,1.0,312.0,18.0,4.0,11.71875,12.0,11.0,8.0,False,False
51.0,790.0,2.0,2.0,1.0,740.0,37.0,23.0,30.980392156862745,31.0,34.0,16.0,False,False
33.0,243.0,2.0,2.0,1.0,211.0,19.0,10.0,14.727272727272727,15.0,14.0,9.0,False,False
28.0,297.0,2.0,2.0,1.0,270.0,25.0,17.0,21.214285714285715,21.0,21.0,15.0,False,False
79.0,1620.0,2.0,2.0,1.0,1542.0,54.0,30.0,41.0126582278481,41.0,41.0,19.0,False,False
38.0,461.0,2.0,2.0,1.0,424.0,31.0,20.0,24.263157894736842,24.0,22.0,14.0,False,False
95.0,1564.0,2.0,2.0,1.0,1470.0,46.0,21.0,32.92631578947368,33.0,30.0,16.0,False,False
57.0,351.0,3.0,2.0,1.0,295.0,21.0,6.0,12.31578947368421,12.0,11.0,9.0,False,False
93.0,3302.0,2.0,2.0,1.0,3210.0,80.0,62.0,71.01075268817205,71.0,71.0,32.0,False,False
15.0,25.0,5.0,3.0,1.0,11.0,6.0,1.0,3.3333333333333335,3.0,2.0,5.0,False,False
46.0,556.0,2.0,2.0,1.0,511.0,31.0,15.0,24.17391304347826,25.0,26.0,13.0,False,False
22.0,199.0,2.0,2.0,1.0,178.0,20.0,16.0,18.09090909090909,18.0,19.0,12.0,False,False
58.0,460.0,3.0,2.0,1.0,403.0,23.0,10.0,15.862068965517242,16.0,16.0,9.0,False,False
50.0,572.0,2.0,2.0,1.0,523.0,30.0,17.0,22.88,23.0,23.0,13.0,False,False
47.0,336.0,3.0,2.0,1.0,290.0,20.0,7.0,14.297872340425531,14.0,12.0,9.0,False,False
78.0,1170.0,2.0,2.0,1.0,1093.0,42.0,17.0,30.0,29.0,29.0,15.0,False,False
48.0,246.0,3.0,2.0,1.0,199.0,18.0,5.0,10.25,11.0,11.0,8.0,False,False
12.0,42.0,2.0,2.0,1.0,31.0,10.0,5.0,7.0,7.0,8.0,6.0,False,False
69.0,1638.0,2.0,2.0,1.0,1570.0,54.0,40.0,47.47826086956522,48.0,49.0,25.0,False,False
98.0,133.0,,,5.0,40.0,6.0,0.0,2.7142857142857144,3.0,2.0,4.0,False,False
22.0,78.0,3.0,2.0,1.0,57.0,11.0,3.0,7.090909090909091,7.0,9.0,6.0,False,False
50.0,472.0,2.0,2.0,1.0,423.0,28.0,11.0,18.88,19.0,18.0,10.0,False,False
86.0,294.0,5.0,3.0,1.0,209.0,14.0,2.0,6.837209302325581,7.0,8.0,6.0,False,False
63.0,1441.0,2.0,2.0,1.0,1379.0,53.0,38.0,45.74603174603175,46.0,46.0,23.0,False,False
14.0,52.0,3.0,2.0,1.0,39.0,9.0,4.0,7.428571428571429,8.0,8.0,5.0,False,False
42.0,442.0,2.0,2.0,1.0,401.0,26.0,13.0,21.047619047619047,21.0,24.0,12.0,False,False
43.0,180.0,3.0,2.0,1.0,138.0,14.0,3.0,8.372093023255815,8.0,6.0,6.0,False,False
59.0,345.0,3.0,2.0,1.0,287.0,20.0,5.0,11.694915254237289,11.0,10.0,7.0,False,False
30.0,78.0,4.0,3.0,1.0,49.0,10.0,2.0,5.2,5.0,6.0,5.0,False,False
39.0,594.0,2.0,2.0,1.0,556.0,34.0,26.0,30.46153846153846,31.0,31.0,17.0,False,False
52.0,963.0,2.0,2.0,1.0,912.0,44.0,28.0,37.03846153846154,37.0,38.0,21.0,False,False
52.0,270.0,3.0,2.0,1.0,219.0,16.0,5.0,10.384615384615385,10.0,10.0,8.0,False,False
42.0,559.0,2.0,2.0,1.0,518.0,32.0,22.0,26.61904761904762,27.0,28.0,14.0,False,False
61.0,1481.0,2.0,2.0,1.0,1421.0,54.0,39.0,48.557377049180324,49.0,49.0,25.0,False,False
98.0,4404.0,2.0,2.0,1.0,4307.0,95.0,81.0,89.87755102040816,90.0,91.0,51.0,False,False
98.0,1770.0,2.0,2.0,1.0,1673.0,48.0,26.0,36.12244897959184,36.0,34.0,16.0,False,False
38.0,677.0,2.0,1.0,1.0,640.0,37.0,34.0,35.63157894736842,36.0,36.0,25.0,False,False
96.0,549.0,3.0,3.0,1.0,454.0,21.0,6.0,11.4375,11.0,10.0,8.0,False,False
73.0,702.0,3.0,2.0,1.0,630.0,28.0,11.0,19.232876712328768,19.0,20.0,10.0,False,False
98.0,1420.0,2.0,2.0,1.0,1323.0,39.0,20.0,28.979591836734695,29.0,29.0,14.0,False,False
34.0,424.0,2.0,2.0,1.0,391.0,30.0,18.0,24.941176470588236,25.0,26.0,15.0,False,False
19.0,58.0,3.0,2.0,1.0,40.0,10.0,2.0,6.105263157894737,6.0,8.0,6.0,False,False
89.0,2609.0,2.0,2.0,1.0,2521.0,68.0,46.0,58.62921348314607,59.0,61.0,26.0,False,False
55.0,1368.0,2.0,2.0,1.0,1314.0,53.0,45.0,49.74545454545454,50.0,49.0,31.0,False,False
19.0,92.0,2.0,2.0,1.0,74.0,12.0,6.0,9.68421052631579,10.0,11.0,6.0,False,False
73.0,1645.0,2.0,2.0,1.0,1573.0,54.0,36.0,45.06849315068493,45.0,40.0,22.0,False,False
42.0,751.0,2.0,2.0,1.0,710.0,39.0,31.0,35.76190476190476,36.0,35.0,22.0,False,False
96.0,2950.0,2.0,2.0,1.0,2855.0,72.0,51.0,61.458333333333336,61.0,64.0,26.0,False,False
92.0,4034.0,2.0,1.0,1.0,3943.0,91.0,82.0,87.69565217391305,88.0,88.0,57.0,False,False
77.0,2552.0,2.0,2.0,1.0,2476.0,71.0,60.0,66.28571428571429,66.0,66.0,33.0,False,False
62.0,1011.0,2.0,2.0,1.0,950.0,38.0,24.0,32.61290322580645,33.0,32.0,16.0,False,False
10.0,37.0,2.0,1.0,1.0,28.0,9.0,6.0,7.4,8.0,8.0,6.0,False,False
22.0,38.0,5.0,3.0,1.0,17.0,7.0,1.0,3.4545454545454546,3.0,2.0,4.0,False,False
85.0,1695.0,2.0,2.0,1.0,1611.0,50.0,29.0,39.88235294117647,41.0,43.0,17.0,False,False
16.0,40.0,3.0,2.0,1.0,25.0,9.0,1.0,5.0,5.0,5.0,5.0,False,False
87.0,1980.0,2.0,2.0,1.0,1894.0,56.0,36.0,45.51724137931034,45.0,44.0,20.0,False,False
81.0,2647.0,2.0,2.0,1.0,2567.0,74.0,58.0,65.35802469135803,65.0,67.0,32.0,False,False
12.0,26.0,3.0,2.0,1.0,15.0,6.0,3.0,4.333333333333333,4.0,4.0,4.0,False,False
88.0,884.0,3.0,2.0,1.0,797.0,32.0,10.0,20.09090909090909,20.0,21.0,10.0,False,False
56.0,1197.0,2.0,2.0,1.0,1142.0,49.0,35.0,42.75,43.0,44.0,20.0,False,False
57.0,1479.0,2.0,2.0,1.0,1423.0,55.0,48.0,51.89473684210526,52.0,53.0,32.0,False,False
86.0,2270.0,2.0,2.0,1.0,2185.0,60.0,42.0,52.7906976744186,53.0,52.0,23.0,False,False
91.0,3289.0,2.0,2.0,1.0,3199.0,83.0,63.0,72.28571428571429,72.0,72.0,34.0,False,False
70.0,904.0,2.0,2.0,1.0,835.0,34.0,16.0,25.82857142857143,26.0,25.0,13.0,False,False
89.0,429.0,4.0,3.0,1.0,341.0,17.0,3.0,9.640449438202246,10.0,10.0,8.0,False,False
27.0,213.0,2.0,2.0,1.0,187.0,21.0,10.0,15.777777777777779,16.0,16.0,11.0,False,False
26.0,300.0,2.0,1.0,1.0,275.0,25.0,20.0,23.076923076923077,23.0,24.0,16.0,False,False
54.0,237.0,3.0,3.0,1.0,184.0,16.0,3.0,8.777777777777779,9.0,9.0,7.0,False,False
95.0,3687.0,2.0,2.0,1.0,3593.0,85.0,67.0,77.62105263157895,78.0,78.0,38.0,False,False
83.0,2101.0,2.0,2.0,1.0,2019.0,61.0,40.0,50.626506024096386,51.0,51.0,22.0,False,False
61.0,326.0,3.0,2.0,1.0,266.0,22.0,5.0,10.688524590163935,10.0,8.0,7.0,False,False
73.0,973.0,2.0,2.0,1.0,901.0,39.0,18.0,26.65753424657534,27.0,28.0,14.0,False,False
22.0,175.0,2.0,2.0,1.0,154.0,19.0,12.0,15.909090909090908,16.0,16.0,12.0,False,False
53.0,252.0,3.0,2.0,1.0,200.0,19.0,5.0,9.50943396226415,10.0,10.0,7.0,False,False
89.0,1607.0,2.0,2.0,1.0,1519.0,46.0,27.0,36.1123595505618,36.0,38.0,16.0,False,False
34.0,483.0,2.0,2.0,1.0,450.0,32.0,23.0,28.41176470588235,29.0,29.0,17.0,False,False
10.0,38.0,2.0,1.0,1.0,29.0,9.0,6.0,7.6,8.0,7.0,7.0,False,False
88.0,2776.0,2.0,2.0,1.0,2689.0,71.0,52.0,63.09090909090909,62.0,62.0,29.0,False,False
32.0,431.0,2.0,2.0,1.0,400.0,30.0,24.0,26.9375,27.0,26.0,17.0,False,False
99.0,536.0,4.0,3.0,1.0,438.0,19.0,4.0,10.828282828282829,11.0,9.0,8.0,False,False
43.0,544.0,2.0,2.0,1.0,502.0,32.0,16.0,25.302325581395348,25.0,23.0,15.0,False,False
85.0,311.0,5.0,3.0,1.0,227.0,14.0,1.0,7.317647058823529,7.0,8.0,6.0,False,False
73.0,2047.0,2.0,2.0,1.0,1975.0,62.0,51.0,56.082191780821915,56.0,58.0,28.0,False,False
75.0,289.0,4.0,3.0,1.0,215.0,14.0,2.0,7.706666666666667,7.0,7.0,7.0,False,False
92.0,2420.0,2.0,2.0,1.0,2329.0,63.0,40.0,52.608695652173914,53.0,50.0,23.0,False,False
70.0,1773.0,2.0,2.0,1.0,1704.0,59.0,38.0,50.65714285714286,51.0,53.0,24.0,False,False
50.0,162.0,4.0,3.0,1.0,113.0,13.0,2.0,6.48,6.0,7.0,5.0,False,False
100.0,2714.0,2.0,2.0,1.0,2615.0,63.0,44.0,54.28,54.0,57.0,22.0,False,False
75.0,1436.0,2.0,2.0,1.0,1362.0,47.0,29.0,38.29333333333334,38.0,37.0,18.0,False,False
50.0,284.0,3.0,2.0,1.0,235.0,18.0,6.0,11.36,11.0,13.0,8.0,False,False
40.0,590.0,2.0,2.0,1.0,551.0,35.0,25.0,29.5,30.0,31.0,18.0,False,False
38.0,315.0,2.0,2.0,1.0,278.0,21.0,10.0,16.57894736842105,17.0,18.0,10.0,False,False
86.0,1788.0,2.0,2.0,1.0,1703.0,53.0,30.0,41.58139534883721,41.0,40.0,19.0,False,False
41.0,199.0,3.0,2.0,1.0,159.0,16.0,5.0,9.707317073170731,10.0,10.0,7.0,False,False
86.0,3555.0,2.0,1.0,1.0,3470.0,85.0,75.0,82.67441860465117,83.0,84.0,54.0,False,False
40.0,775.0,2.0,1.0,1.0,736.0,39.0,37.0,38.75,39.0,39.0,37.0,False,False
80.0,303.0,4.0,3.0,1.0,224.0,14.0,3.0,7.575,7.0,7.0,6.0,False,False
26.0,51.0,4.0,3.0,1.0,26.0,8.0,1.0,3.923076923076923,4.0,3.0,5.0,False,False
51.0,896.0,2.0,2.0,1.0,846.0,41.0,30.0,35.13725490196079,34.0,34.0,18.0,False,False
52.0,1149.0,2.0,2.0,1.0,1098.0,50.0,38.0,44.19230769230769,45.0,46.0,25.0,False,False
67.0,1863.0,2.0,2.0,1.0,1797.0,63.0,48.0,55.61194029850746,55.0,54.0,30.0,False,False
15.0,96.0,2.0,1.0,1.0,82.0,14.0,11.0,12.8,13.0,13.0,11.0,False,False
71.0,930.0,2.0,2.0,1.0,860.0,36.0,15.0,26.197183098591548,27.0,28.0,13.0,False,False
21.0,110.0,2.0,2.0,1.0,90.0,15.0,8.0,10.476190476190476,10.0,10.0,7.0,False,False
16.0,60.0,2.0,2.0,1.0,45.0,12.0,4.0,7.5,7.0,7.0,6.0,False,False
94.0,2134.0,2.0,2.0,1.0,2041.0,57.0,35.0,45.40425531914894,45.0,45.0,20.0,False,False
76.0,2003.0,2.0,2.0,1.0,1928.0,61.0,45.0,52.71052631578947,53.0,51.0,25.0,False,False
16.0,82.0,2.0,2.0,1.0,67.0,12.0,6.0,10.25,11.0,11.0,6.0,False,False
53.0,1254.0,2.0,2.0,1.0,1202.0,51.0,43.0,47.320754716981135,47.0,47.0,28.0,False,False
72.0,615.0,3.0,2.0,1.0,544.0,27.0,9.0,17.083333333333332,17.0,18.0,10.0,False,False
28.0,254.0,2.0,2.0,1.0,227.0,23.0,14.0,18.142857142857142,18.0,18.0,10.0,False,False
85.0,2148.0,2.0,2.0,1.0,2064.0,62.0,42.0,50.54117647058823,51.0,51.0,22.0,False,False
36.0,47.0,,,3.0,14.0,6.0,0.0,2.611111111111111,3.0,2.0,4.0,False,False
86.0,1983.0,2.0,2.0,1.0,1898.0,58.0,34.0,46.116279069767444,46.0,43.0,22.0,False,False
19.0,44.0,4.0,3.0,1.0,26.0,8.0,2.0,4.631578947368421,4.0,4.0,4.0,False,False
47.0,779.0,2.0,2.0,1.0,733.0,38.0,27.0,33.148936170212764,33.0,34.0,17.0,False,False
30.0,428.0,2.0,1.0,1.0,399.0,29.0,28.0,28.533333333333335,29.0,29.0,23.0,False,False
37.0,585.0,2.0,2.0,1.0,549.0,35.0,28.0,31.62162162162162,32.0,31.0,20.0,False,False
25.0,234.0,2.0,1.0,1.0,210.0,24.0,16.0,18.72,19.0,20.0,13.0,False,False
86.0,1613.0,2.0,2.0,1.0,1528.0,50.0,27.0,37.51162790697674,37.0,37.0,19.0,False,False
43.0,145.0,4.0,3.0,1.0,103.0,12.0,2.0,6.744186046511628,7.0,7.0,6.0,False,False
56.0,157.0,5.0,3.0,1.0,102.0,11.0,1.0,5.607142857142857,5.0,4.0,5.0,False,False
57.0,870.0,2.0,2.0,1.0,814.0,38.0,23.0,30.526315789473685,30.0,30.0,16.0,False,False
72.0,2393.0,2.0,1.0,1.0,2322.0,71.0,61.0,66.47222222222223,67.0,67.0,39.0,False,False
96.0,4146.0,2.0,2.0,1.0,4051.0,92.0,79.0,86.375,86.0,86.0,45.0,False,False
93.0,1716.0,2.0,2.0,1.0,1624.0,50.0,23.0,36.903225806451616,37.0,37.0,17.0,False,False
34.0,459.0,2.0,2.0,1.0,426.0,32.0,21.0,27.0,27.0,29.0,16.0,False,False
46.0,343.0,3.0,2.0,1.0,298.0,23.0,7.0,14.91304347826087,15.0,16.0,8.0,False,False
52.0,1265.0,2.0,1.0,1.0,1214.0,51.0,46.0,48.65384615384615,49.0,48.0,33.0,False,False
90.0,168.0,,,5.0,83.0,10.0,0.0,3.7333333333333334,3.0,2.0,5.0,False,False
58.0,1148.0,2.0,2.0,1.0,1091.0,45.0,31.0,39.58620689655172,40.0,41.0,21.0,False,False
38.0,473.0,2.0,2.0,1.0,436.0,29.0,18.0,24.894736842105264,25.0,24.0,15.0,False,False
44.0,406.0,2.0,2.0,1.0,363.0,26.0,14.0,18.454545454545453,18.0,19.0,10.0,False,False
64.0,1644.0,2.0,2.0,1.0,1581.0,57.0,45.0,51.375,51.0,50.0,28.0,False,False
41.0,456.0,2.0,2.0,1.0,416.0,28.0,16.0,22.24390243902439,22.0,22.0,13.0,False,False
16.0,95.0,2.0,2.0,1.0,80.0,14.0,11.0,11.875,12.0,11.0,8.0,False,False
84.0,2532.0,2.0,2.0,1.0,2449.0,68.0,47.0,60.285714285714285,60.0,60.0,26.0,False,False
98.0,4636.0,2.0,1.0,1.0,4539.0,97.0,90.0,94.61224489795919,95.0,96.0,64.0,False,False
14.0,84.0,2.0,1.0,1.0,71.0,13.0,10.0,12.0,12.0,12.0,10.0,False,False
39.0,90.0,5.0,3.0,1.0,52.0,8.0,1.0,4.615384615384615,5.0,5.0,4.0,False,False
18.0,45.0,3.0,2.0,1.0,28.0,7.0,3.0,5.0,5.0,4.0,4.0,False,False
39.0,614.0,2.0,2.0,1.0,576.0,35.0,28.0,31.487179487179485,31.0,29.0,18.0,False,False
63.0,1229.0,2.0,2.0,1.0,1167.0,50.0,29.0,39.01587301587302,39.0,41.0,19.0,False,False
86.0,887.0,3.0,2.0,1.0,802.0,32.0,14.0,20.627906976744185,20.0,18.0,10.0,False,False
19.0,122.0,2.0,2.0,1.0,104.0,17.0,10.0,12.842105263157896,13.0,11.0,9.0,False,False
45.0,207.0,3.0,2.0,1.0,163.0,15.0,5.0,9.2,9.0,7.0,7.0,False,False
80.0,381.0,4.0,3.0,1.0,302.0,20.0,2.0,9.525,9.0,8.0,7.0,False,False
56.0,254.0,3.0,3.0,1.0,199.0,16.0,4.0,9.071428571428571,9.0,10.0,7.0,False,False
72.0,659.0,3.0,2.0,1.0,588.0,26.0,11.0,18.305555555555557,19.0,16.0,9.0,False,False
25.0,181.0,2.0,2.0,1.0,157.0,20.0,10.0,14.48,15.0,15.0,8.0,False,False
38.0,416.0,2.0,2.0,1.0,379.0,30.0,15.0,21.894736842105264,22.0,22.0,13.0,False,False
17.0,127.0,2.0,1.0,1.0,111.0,16.0,12.0,14.941176470588236,15.0,15.0,13.0,False,False
51.0,980.0,2.0,2.0,1.0,930.0,44.0,32.0,38.431372549019606,38.0,38.0,20.0,False,False
36.0,449.0,2.0,2.0,1.0,414.0,30.0,17.0,24.944444444444443,25.0,23.0,14.0,False,False
39.0,502.0,2.0,2.0,1.0,464.0,29.0,20.0,25.743589743589745,26.0,28.0,15.0,False,False
47.0,560.0,2.0,2.0,1.0,514.0,30.0,16.0,23.829787234042552,24.0,22.0,15.0,False,False
88.0,973.0,3.0,2.0,1.0,886.0,32.0,13.0,22.113636363636363,22.0,20.0,12.0,False,False
10.0,39.0,2.0,1.0,1.0,30.0,9.0,6.0,7.8,8.0,8.0,7.0,False,False
38.0,493.0,2.0,2.0,1.0,456.0,33.0,19.0,25.94736842105263,26.0,25.0,15.0,False,False
37.0,410.0,2.0,2.0,1.0,374.0,28.0,17.0,22.16216216216216,22.0,22.0,14.0,False,False
44.0,922.0,2.0,1.0,1.0,879.0,43.0,39.0,41.90909090909091,42.0,42.0,32.0,False,False
100.0,1791.0,2.0,2.0,1.0,1692.0,46.0,25.0,35.82,36.0,32.0,17.0,False,False
83.0,2407.0,2.0,2.0,1.0,2325.0,67.0,47.0,58.0,59.0,59.0,27.0,False,False
56.0,1275.0,2.0,2.0,1.0,1220.0,52.0,38.0,45.535714285714285,45.0,42.0,26.0,False,False
23.0,145.0,2.0,2.0,1.0,123.0,16.0,9.0,12.608695652173912,13.0,14.0,8.0,False,False
52.0,589.0,2.0,2.0,1.0,538.0,30.0,16.0,22.653846153846153,23.0,24.0,12.0,False,False
65.0,1447.0,2.0,2.0,1.0,1383.0,54.0,35.0,44.52307692307692,45.0,47.0,21.0,False,False
37.0,451.0,2.0,2.0,1.0,415.0,30.0,17.0,24.37837837837838,24.0,26.0,13.0,False,False
58.0,536.0,3.0,2.0,1.0,479.0,25.0,12.0,18.482758620689655,19.0,20.0,10.0,False,False
55.0,648.0,2.0,2.0,1.0,594.0,30.0,17.0,23.563636363636363,24.0,25.0,13.0,False,False
73.0,246.0,4.0,3.0,1.0,174.0,13.0,2.0,6.739726027397261,6.0,8.0,6.0,False,False
97.0,2576.0,2.0,2.0,1.0,2480.0,65.0,42.0,53.11340206185567,53.0,53.0,22.0,False,False
13.0,63.0,2.0,1.0,1.0,51.0,12.0,8.0,9.692307692307692,10.0,10.0,7.0,False,False
10.0,32.0,2.0,2.0,1.0,23.0,8.0,4.0,6.4,7.0,8.0,6.0,False,False
28.0,361.0,2.0,1.0,1.0,334.0,27.0,22.0,25.785714285714285,26.0,27.0,21.0,False,False
53.0,481.0,2.0,2.0,1.0,429.0,27.0,12.0,18.150943396226417,18.0,17.0,10.0,False,False
19.0,77.0,3.0,2.0,1.0,59.0,12.0,4.0,8.105263157894736,8.0,9.0,6.0,False,False
52.0,992.0,2.0,2.0,1.0,941.0,47.0,31.0,38.15384615384615,38.0,37.0,19.0,False,False
74.0,1127.0,2.0,2.0,1.0,1054.0,39.0,22.0,30.45945945945946,30.0,29.0,15.0,False,False
74.0,1931.0,2.0,2.0,1.0,1858.0,62.0,44.0,52.189189189189186,52.0,50.0,26.0,False,False
40.0,604.0,2.0,2.0,1.0,565.0,34.0,19.0,30.2,31.0,29.0,16.0,False,False
81.0,1473.0,2.0,2.0,1.0,1393.0,48.0,29.0,36.370370370370374,36.0,36.0,16.0,False,False
58.0,625.0,2.0,2.0,1.0,568.0,29.0,14.0,21.551724137931036,22.0,18.0,11.0,False,False
8.0,21.0,2.0,1.0,1.0,14.0,7.0,3.0,5.25,6.0,6.0,5.0,False,False
82.0,1677.0,2.0,2.0,1.0,1596.0,49.0,32.0,40.90243902439025,41.0,40.0,18.0,False,False
33.0,84.0,4.0,3.0,1.0,52.0,10.0,2.0,5.090909090909091,5.0,5.0,5.0,False,False
18.0,41.0,4.0,2.0,1.0,24.0,8.0,3.0,4.555555555555555,4.0,3.0,5.0,False,False
33.0,274.0,2.0,2.0,1.0,242.0,21.0,11.0,16.606060606060606,16.0,16.0,9.0,False,False
49.0,509.0,2.0,2.0,1.0,461.0,27.0,14.0,20.775510204081634,21.0,18.0,10.0,False,False
34.0,239.0,3.0,2.0,1.0,206.0,21.0,8.0,14.058823529411764,14.0,14.0,9.0,False,False
84.0,2218.0,2.0,2.0,1.0,2135.0,62.0,43.0,52.80952380952381,53.0,55.0,23.0,False,False
